Loyalty Number,Segment,Cluster,CLV,CLV_Tier,Churn_Probability,Risk_Tier,Formal_Churn,Behavioral_Churn,Never_Flew,Total_Flights,Activity_Rate,Flights_Trend,Months_Since_Last_Flight_at_cutoff,Redemption_Ratio,Tenure,Salary_Imputed,Card_Enc,Education_Enc,Marital_Enc
904920,Loyal Core,1,10915.36,Top,0.3051987096276138,Stable,0,0,0,25,0.3599985600057599,1,0.0,0.0168121864610434,2,73510.0,2,1,0
781777,Loyal Core,1,10925.82,Top,0.3044919487318801,Stable,0,0,0,24,0.3749984375065104,0,1.0,0.0139441691334465,3,104015.0,2,2,0
344671,Gone Dark,0,10932.21,Top,0.901433572808358,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,84931.0,2,2,1
274204,New & Volatile,2,10952.13,Top,0.3168732687181855,Stable,0,0,0,17,0.3529391003582331,11,0.0,0.0135867227896348,2,68178.0,2,0,1
312933,Loyal Core,1,10952.13,Top,0.3122077109289513,Stable,0,0,0,25,0.27999888000448,1,0.0,0.0130137573634592,1,68178.0,2,0,1
576184,New & Volatile,2,10954.38,Top,0.5629468962012213,High Risk,0,0,0,15,0.2666648889007407,15,0.0,0.0222547973425071,0,97685.0,2,2,0
682356,Loyal Core,1,10963.96,Top,0.3065368346567972,Stable,0,0,0,24,0.3333319444502314,-8,1.0,0.0374676120364529,3,72656.0,2,2,2
861470,Loyal Core,1,10963.96,Top,0.322309717906275,Stable,0,0,0,15,0.3333311111259258,-5,1.0,0.0,1,72656.0,2,2,2
904736,New & Volatile,2,10963.96,Top,0.528458607556459,High Risk,0,0,0,5,0.5999880002399952,3,0.0,0.0,1,72656.0,2,2,2
213934,New & Volatile,2,10972.07,Top,0.3097877832261219,Stable,0,0,0,17,0.4705854671443109,5,0.0,0.0,2,49588.0,2,2,2
461199,Loyal Core,1,10972.07,Top,0.3048067987574593,Stable,0,0,0,25,0.3999984000063999,1,0.0,0.0,2,49588.0,2,2,2
818940,New & Volatile,2,10972.07,Top,0.6174116000538855,High Risk,0,0,0,7,0.5714204082798817,7,0.0,0.0380082807303505,0,49588.0,2,2,2
563217,Loyal Core,1,10978.78,Top,0.2953616835989957,Stable,0,0,0,18,0.4444419753223593,-8,0.0,0.0226711559027108,2,81781.0,2,2,1
679155,Gone Dark,0,10978.78,Top,0.9501084783753646,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,81781.0,2,2,1
362293,Loyal Core,1,11003.02,Top,0.3187463740367575,Stable,0,0,0,22,0.2727260330634861,2,0.0,0.0143180881255387,2,48683.0,2,2,1
659205,Loyal Core,1,11005.02,Top,0.2961027166074499,Stable,0,0,0,22,0.4090890495952291,-8,0.0,0.0253127937176799,5,73510.0,2,1,0
329302,Reward Maximizers,3,11009.13,Top,0.3104354522804348,Stable,0,0,0,18,0.3333314814917695,-8,1.0,0.041953890161437,2,69696.0,2,2,0
280588,Reward Maximizers,3,11042.29,Top,0.3267644815422352,Stable,0,0,0,17,0.3529391003582331,9,0.0,0.0478067384119088,4,73510.0,2,1,0
694512,Loyal Core,1,11064.29,Top,0.3062831464351845,Stable,0,0,0,18,0.3333314814917695,-6,1.0,0.0,4,53481.0,2,2,1
744612,Loyal Core,1,11085.88,Top,0.3605664654608795,Watch,0,0,0,16,0.2499984375097655,-2,2.0,0.0,2,82463.0,2,2,1
444154,Loyal Core,1,11124.21,Top,0.312307933798422,Stable,0,0,0,19,0.3157878116430966,1,0.0,0.031292032473724,5,63076.0,2,2,0
127279,Loyal Core,1,11131.57,Top,0.3057976784069517,Stable,0,0,0,19,0.3684191135836127,1,1.0,0.0149145436354621,4,73510.0,2,1,1
584564,New & Volatile,2,11131.57,Top,0.304914186102874,Stable,0,0,0,23,0.3913026465102325,3,0.0,0.0318464429155348,1,73510.0,2,1,1
314317,Loyal Core,1,11196.02,Top,0.3041910809052917,Stable,0,0,0,20,0.3499982500087499,4,0.0,0.0170207478485081,5,87122.0,2,2,1
357567,Loyal Core,1,11196.46,Top,0.2997803443268205,Stable,1,1,0,21,0.4285693877648202,-5,1.0,0.0283867920906878,4,73510.0,2,1,1
977274,New & Volatile,2,11211.59,Top,0.3560028664382005,Watch,0,0,0,16,0.3749976562646483,10,0.0,0.0,0,61997.0,2,2,2
202182,Reward Maximizers,3,11228.29,Top,0.3244640769392244,Stable,0,0,0,21,0.4285693877648202,-1,0.0,0.1005791022113223,4,73510.0,2,1,0
522758,Loyal Core,1,11228.29,Top,0.3145759728580541,Stable,0,0,0,28,0.3214274234734876,-8,1.0,0.0209513307078559,3,73510.0,2,1,0
389488,New & Volatile,2,11236.31,Top,0.5760097995851673,High Risk,0,0,0,12,0.3333305555787035,12,0.0,0.0,0,47739.0,2,2,1
355515,Loyal Core,1,11250.1,Top,0.3078717659719716,Stable,0,0,0,30,0.3333322222259259,2,0.0,0.023370440664157,4,53497.0,2,2,1
979983,Reward Maximizers,3,11269.23,Top,0.6612278875821284,High Risk,0,0,0,2,0.4999750012499374,2,0.0,0.1321917778038406,0,79798.0,2,2,1
974606,Loyal Core,1,11277.72,Top,0.319400445424852,Stable,0,0,0,14,0.3571403061406704,-2,1.0,0.0,2,103719.0,2,2,1
360730,New & Volatile,2,11280.73,Top,0.3121002032193601,Stable,0,0,0,21,0.4285693877648202,13,0.0,0.0,1,65379.0,2,2,1
221775,Loyal Core,1,11293.98,Top,0.3276377953483257,Stable,0,0,0,32,0.3124990234405517,14,0.0,0.0,3,73510.0,2,1,1
116045,Loyal Core,1,11308.47,Top,0.2991610576201353,Stable,0,0,0,26,0.34615251479802,-2,0.0,0.0096905769928279,3,73510.0,2,1,0
492433,Reward Maximizers,3,11314.24,Top,0.2941222725602731,Stable,0,0,0,20,0.4999975000124999,0,0.0,0.0356948128541499,2,77959.0,2,2,1
516133,Loyal Core,1,11314.24,Top,0.3044722024635019,Stable,0,0,0,25,0.31999872000512,-3,0.0,0.0090364797590943,3,77959.0,2,2,1
351897,Reward Maximizers,3,11315.2,Top,0.3723848514301897,Watch,0,0,0,17,0.411762283751272,3,0.0,0.0705273779521937,0,70755.0,2,4,2
399704,New & Volatile,2,11315.2,Top,0.4065182185047577,Watch,0,0,0,17,0.2941159169651943,13,1.0,0.0,0,70755.0,2,4,2
423254,Loyal Core,1,11315.2,Top,0.3167451333713028,Stable,0,0,0,31,0.2903216441237286,5,0.0,0.0058376785199167,2,70755.0,2,4,2
687463,Loyal Core,1,11323.36,Top,0.3118117710831942,Stable,0,0,0,22,0.3636347107513147,0,0.0,0.0149681528066554,1,103804.0,2,2,1
915286,Loyal Core,1,11360.46,Top,0.2927337631047013,Stable,0,0,0,24,0.3749984375065104,-8,0.0,0.0116342624824073,5,73510.0,2,1,1
696504,New & Volatile,2,11365.27,Top,0.6567694515069891,High Risk,0,0,0,6,0.3333277778703688,6,0.0,0.0,0,94040.0,2,2,1
605269,New & Volatile,2,11431.73,Top,0.4083706450106802,Watch,0,0,0,15,0.399997333351111,13,0.0,0.0,4,283184.0,2,4,1
726688,New & Volatile,2,11435.23,Top,0.3884464998991684,Watch,0,0,0,7,0.5714204082798817,-1,2.0,0.0,1,78165.0,2,4,1
802002,Loyal Core,1,11447.51,Top,0.3005211079096368,Stable,0,0,0,25,0.3999984000063999,3,0.0,0.0184888532289118,2,51929.0,2,2,1
883155,Loyal Core,1,11469.63,Top,0.3018360492794101,Stable,0,0,0,16,0.5624964843969725,4,0.0,0.0,4,51744.0,2,4,1
664493,New & Volatile,2,11513.16,Top,0.3493082591840346,Stable,0,0,0,19,0.3684191135836127,7,2.0,0.0381447904808963,0,73510.0,2,1,2
967502,Gone Dark,0,11513.36,Top,0.895130897770189,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,52256.0,2,0,1
560990,Reward Maximizers,3,11516.41,Top,0.6940730007765298,High Risk,0,0,0,4,0.2499937501562461,4,0.0,0.0861692825879301,0,69119.0,2,2,2
530955,Loyal Core,1,11533.48,Top,0.3349986404386462,Stable,0,0,0,12,0.4166631944733794,-10,0.0,0.0208407824444972,4,61980.0,2,2,1
929302,Loyal Core,1,11533.48,Top,0.3180226770492648,Stable,0,0,0,17,0.411762283751272,1,1.0,0.0,3,61980.0,2,2,1
515134,Loyal Core,1,11533.97,Top,0.3006807683851609,Stable,0,0,0,27,0.3703689986333384,1,0.0,0.0146601622357754,4,94354.0,2,2,1
645244,Loyal Core,1,11546.17,Top,0.3270240979627983,Stable,0,0,0,18,0.3333314814917695,-2,2.0,0.02201354668507,2,91238.0,2,2,1
959673,Reward Maximizers,3,11572.1,Top,0.3087537945962642,Stable,0,0,0,15,0.399997333351111,3,0.0,0.0656292008570122,1,73510.0,2,1,0
856830,Loyal Core,1,11606.85,Top,0.3000618535462583,Stable,0,0,0,26,0.3846139053311333,-4,0.0,0.0310372612991823,2,65489.0,2,2,1
339573,Loyal Core,1,11628.73,Top,0.3028543780311895,Stable,0,0,0,24,0.2916654513939525,0,1.0,0.0,5,103494.0,2,2,1
676408,Reward Maximizers,3,11633.58,Top,0.5176688003858889,High Risk,0,0,0,7,0.5714204082798817,5,3.0,0.1392547968980705,2,60934.0,2,2,1
423228,Loyal Core,1,11638.67,Top,0.2951159955684338,Stable,0,0,0,24,0.3333319444502314,-4,0.0,0.0,3,76899.0,2,2,1
484774,New & Volatile,2,11638.9,Top,0.7758319629533431,High Risk,0,0,0,1,0.999900009999,1,0.0,0.0,0,71630.0,2,0,1
573458,Loyal Core,1,11638.9,Top,0.2964956624168223,Stable,0,0,0,25,0.3999984000063999,-3,0.0,0.0382247890208861,1,71630.0,2,0,1
909260,Loyal Core,1,11692.01,Top,0.3055115449518595,Stable,0,0,0,31,0.2580636836655365,9,0.0,0.0,5,61578.0,2,2,2
811335,Reward Maximizers,3,11701.07,Top,0.3099948202885592,Stable,0,0,0,11,0.545449586821938,1,0.0,0.0505852553180556,1,55641.0,2,2,1
742281,Loyal Core,1,11714.78,Top,0.3051092752163525,Stable,0,0,0,22,0.3636347107513147,2,1.0,0.0433260113859675,5,187495.0,2,4,1
238442,Reward Maximizers,3,11718.42,Top,0.2987676796668678,Stable,0,0,0,21,0.3809505669020623,-3,0.0,0.0489297614428038,3,85985.0,2,2,1
510182,Loyal Core,1,11760.88,Top,0.3479350200265526,Stable,0,1,0,24,0.2916654513939525,-4,4.0,0.0074822125143855,2,58565.0,2,2,1
535482,Reward Maximizers,3,11760.88,Top,0.3383607073659889,Stable,0,0,0,10,0.4999950000499995,2,2.0,0.0426354130970198,5,58565.0,2,2,1
131321,New & Volatile,2,11763.15,Top,0.3202312367850513,Stable,0,0,0,21,0.3333317460393046,1,0.0,0.0,1,52428.0,2,2,1
429244,Reward Maximizers,3,11763.94,Top,0.3126707120211053,Stable,0,0,0,13,0.384612426058261,1,0.0,0.0514489382124648,4,52985.0,2,2,1
951719,Loyal Core,1,11772.79,Top,0.3101786231999742,Stable,0,0,0,14,0.4285683673688045,2,1.0,0.0,3,69232.0,2,2,1
336281,New & Volatile,2,11790.5,Top,0.3509730182381805,Watch,0,0,0,33,0.3333323232353841,3,0.0,0.0086858885903737,0,118863.0,2,3,2
673424,Loyal Core,1,11790.5,Top,0.3075914828218609,Stable,0,0,0,25,0.31999872000512,-1,0.0,0.0346081103465524,5,118863.0,2,3,2
927703,Loyal Core,1,11790.5,Top,0.3287353803648021,Stable,0,0,0,19,0.3157878116430966,7,0.0,0.0,4,118863.0,2,3,2
636813,New & Volatile,2,11793.13,Top,0.4287330214050615,Watch,0,0,0,7,0.4285653062099113,-1,4.0,0.0,2,55479.0,2,2,1
967490,Loyal Core,1,11814.48,Top,0.3332924616497877,Stable,0,0,0,15,0.399997333351111,11,0.0,0.0,5,73510.0,2,1,0
256360,New & Volatile,2,11814.53,Top,0.640312454809006,High Risk,0,0,0,7,0.2857102041399408,7,4.0,0.0,0,61911.0,2,2,1
405928,Loyal Core,1,11855.14,Top,0.2841353266322813,Stable,0,0,0,18,0.4444419753223593,0,0.0,0.0,5,73510.0,2,1,0
475532,Loyal Core,1,11875.9,Top,0.3020208670524656,Stable,0,0,0,22,0.3636347107513147,2,1.0,0.0,4,73510.0,2,1,1
198147,New & Volatile,2,11880.97,Top,0.3196980174696613,Stable,0,0,0,14,0.4285683673688045,6,0.0,0.0,1,73510.0,2,1,0
234435,Loyal Core,1,11895.18,Top,0.2968167661705349,Stable,0,0,0,18,0.4444419753223593,-2,1.0,0.0,5,96460.0,2,2,2
302839,Reward Maximizers,3,11895.18,Top,0.3172328508287801,Stable,0,0,0,13,0.5384573964815655,-1,1.0,0.0547783249072775,3,96460.0,2,2,2
566182,Reward Maximizers,3,11900.54,Top,0.5252045642412573,High Risk,0,0,0,9,0.3333296296707814,-7,4.0,0.0852079058417193,3,103037.0,2,2,2
721973,Loyal Core,1,11905.07,Top,0.3411864817109542,Stable,0,0,0,23,0.2608684310068217,1,3.0,0.0467152350245551,3,73510.0,2,1,0
703374,New & Volatile,2,11955.4,Top,0.6677636548030647,High Risk,0,0,0,2,0.4999750012499374,2,2.0,0.0,0,84291.0,2,2,1
275637,New & Volatile,2,11971.98,Top,0.3074716626190437,Stable,0,0,0,19,0.3684191135836127,9,1.0,0.0185876299192447,2,78881.0,2,2,2
148487,New & Volatile,2,11981.98,Top,0.351112217953604,Watch,0,0,0,21,0.3333317460393046,15,0.0,0.0,2,106899.0,2,3,1
581531,Reward Maximizers,3,11981.98,Top,0.3352337069633522,Stable,0,0,0,13,0.384612426058261,5,1.0,0.0391570357637183,3,106899.0,2,3,1
863223,Loyal Core,1,11981.98,Top,0.3086620649315468,Stable,0,0,0,20,0.4999975000124999,-4,0.0,0.0158477383817128,2,106899.0,2,3,1
519742,New & Volatile,2,11982.42,Top,0.3098810700081397,Stable,0,0,0,27,0.2962951989066707,11,1.0,0.0,1,63368.0,2,2,1
526481,Reward Maximizers,3,11986.59,Top,0.3125171266586373,Stable,0,1,0,19,0.4736817174646449,3,1.0,0.0393314902006424,2,95979.0,2,2,1
517538,Loyal Core,1,12010.94,Top,0.3017202560774863,Stable,0,0,0,22,0.4090890495952291,-2,0.0,0.0,2,73510.0,2,1,0
261125,Loyal Core,1,12023.75,Top,0.2956820655168287,Stable,0,0,0,20,0.44999775001125,4,1.0,0.0,3,79097.0,2,0,1
108666,Reward Maximizers,3,12036.62,Top,0.4915774211962049,Watch,0,0,0,5,0.7999840003199936,1,1.0,0.0516459392590206,2,64417.0,2,2,0
560149,New & Volatile,2,12036.62,Top,0.3107381450396713,Stable,0,0,0,24,0.2916654513939525,10,0.0,0.0,1,64417.0,2,2,0
624487,Loyal Core,1,12036.62,Top,0.3016820236360887,Stable,0,0,0,21,0.4285693877648202,3,0.0,0.0,4,64417.0,2,2,0
884875,Loyal Core,1,12045.67,Top,0.319464261632601,Stable,0,0,0,18,0.3333314814917695,-14,1.0,0.0230980669307587,4,72742.0,2,2,1
199603,Loyal Core,1,12052.98,Top,0.3063885256388099,Stable,0,0,0,16,0.3749976562646483,-12,1.0,0.0,1,50507.0,2,2,1
444652,New & Volatile,2,12067.46,Top,0.7291817813361279,High Risk,0,0,0,1,0.999900009999,1,2.0,0.0,0,73510.0,2,1,0
698510,New & Volatile,2,12148.94,Top,0.4964779935480938,Watch,0,0,0,8,0.374995312558593,-4,1.0,0.0,2,59000.0,2,2,1
565602,New & Volatile,2,12168.64,Top,0.3027305820200665,Stable,0,0,0,14,0.4285683673688045,2,1.0,0.0,2,73510.0,2,1,0
891604,New & Volatile,2,12168.64,Top,0.2977057372369089,Stable,0,0,0,20,0.3999980000099999,0,0.0,0.0155532109874648,1,73510.0,2,1,0
356828,Reward Maximizers,3,12168.74,Top,0.3073086492463684,Stable,0,0,0,23,0.3478245746757623,7,0.0,0.0534764318524173,1,85959.0,2,3,2
478890,Loyal Core,1,12168.74,Top,0.3061149948926235,Stable,0,0,0,19,0.3684191135836127,-5,1.0,0.0154273371820914,3,85959.0,2,3,2
789892,Reward Maximizers,3,12174.59,Top,0.3090403781556788,Stable,0,0,0,22,0.3636347107513147,0,0.0,0.0594360084423742,2,70541.0,2,2,1
856348,Loyal Core,1,12174.59,Top,0.2991100649135517,Stable,0,0,0,23,0.3913026465102325,1,0.0,0.0,3,70541.0,2,2,1
932623,Loyal Core,1,12174.59,Top,0.3139448198965203,Stable,0,0,0,31,0.2903216441237286,9,0.0,0.0,3,96435.0,2,2,1
436041,Reward Maximizers,3,12231.88,Top,0.7202764688068128,High Risk,1,1,0,1,0.999900009999,1,1.0,0.1977261395093356,0,63550.0,2,2,1
372111,Loyal Core,1,12255.12,Top,0.3044948639323443,Stable,0,0,0,19,0.3684191135836127,-5,1.0,0.0,1,73510.0,2,1,0
278464,Gone Dark,0,12263.11,Top,0.9470456069930646,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,73510.0,2,1,0
607997,New & Volatile,2,12280.77,Top,0.3770876503500668,Watch,0,0,0,13,0.3076899408466089,1,0.0,0.0265439572460936,0,96550.0,2,2,1
263592,New & Volatile,2,12296.5,Top,0.2949271391716155,Stable,0,0,0,21,0.4285693877648202,5,0.0,0.0,1,72294.0,2,2,1
472719,Reward Maximizers,3,12300.01,Top,0.4455896584709748,Watch,0,0,0,7,0.4285653062099113,-1,3.0,0.0387333635728924,2,86485.0,2,2,1
869276,Loyal Core,1,12300.01,Top,0.2980152591268157,Stable,0,0,0,38,0.3421043628832555,0,0.0,0.0,5,86485.0,2,2,1
924630,Reward Maximizers,3,12302.76,Top,0.344771642342796,Stable,0,0,0,10,0.6999930000699993,-2,0.0,0.0412254157244673,2,63970.0,2,2,1
786255,Loyal Core,1,12313.16,Top,0.3186953816336234,Stable,0,0,0,20,0.3499982500087499,2,1.0,0.0,3,73510.0,2,1,0
717891,New & Volatile,2,12324.27,Top,0.3056419741240617,Stable,0,0,0,17,0.5294086505373498,5,0.0,0.0,1,73510.0,2,1,0
946070,Loyal Core,1,12349.7,Top,0.3091626281567881,Stable,0,0,0,25,0.31999872000512,-5,1.0,0.0121330391647348,3,81115.0,2,2,2
580554,Loyal Core,1,12350.06,Top,0.3059790682511418,Stable,0,0,0,26,0.34615251479802,0,0.0,0.0351613810396852,1,71941.0,2,2,1
891727,Loyal Core,1,12357.12,Top,0.3221245812057044,Stable,0,0,0,27,0.2592582990433368,-7,2.0,0.0111019055246729,1,73510.0,2,1,0
354547,Loyal Core,1,12362.09,Top,0.2901740593800055,Stable,0,0,0,24,0.3749984375065104,0,0.0,0.0288483804914534,5,73510.0,2,1,1
941683,Loyal Core,1,12383.53,Top,0.3010704504450898,Stable,0,0,0,21,0.3809505669020623,1,0.0,0.0169355147057913,3,61617.0,2,2,0
412429,New & Volatile,2,12427.39,Top,0.3726554395066407,Watch,0,0,0,14,0.3571403061406704,10,1.0,0.0382333550544933,2,51302.0,2,0,1
912252,Loyal Core,1,12465.92,Top,0.3299420716707281,Stable,0,0,0,19,0.3157878116430966,-13,3.0,0.0,4,56496.0,2,2,1
628475,Loyal Core,1,12515.18,Top,0.3318381574054441,Stable,0,0,0,26,0.2692297337317933,6,0.0,0.0324678785720854,2,73510.0,2,1,0
733096,Reward Maximizers,3,12521.42,Top,0.4109066055583799,Watch,0,0,0,10,0.3999960000399996,6,0.0,0.038932418879102,5,60450.0,2,2,1
776453,Loyal Core,1,12547.43,Top,0.301287406752293,Stable,0,0,0,19,0.4210504155241288,3,0.0,0.0,3,55950.0,2,2,2
761613,Loyal Core,1,12552.65,Top,0.3205133932669364,Stable,0,0,0,28,0.3214274234734876,2,0.0,0.0237534093590196,3,48742.0,2,4,1
630711,Loyal Core,1,12590.94,Top,0.3164420309732292,Stable,0,0,0,19,0.3684191135836127,-1,1.0,0.0099689171124613,3,77696.0,2,2,1
589101,Loyal Core,1,12622.83,Top,0.3170433428101978,Stable,0,0,0,12,0.5833284722627311,-4,2.0,0.018177836080936,5,77161.0,2,2,2
980338,New & Volatile,2,12655.53,Top,0.3276854137027484,Stable,0,0,0,13,0.384612426058261,5,1.0,0.0,1,51041.0,2,2,1
828731,Loyal Core,1,12663.6,Top,0.2982658718739928,Stable,0,0,0,18,0.3888867284070644,8,0.0,0.0,4,52204.0,2,2,1
456367,New & Volatile,2,12663.99,Top,0.303623465069328,Stable,0,0,0,12,0.4999958333680552,4,0.0,0.0193949614240805,3,84672.0,2,2,1
242304,Loyal Core,1,12682.25,Top,0.3015908604784988,Stable,0,0,0,25,0.27999888000448,-3,1.0,0.0,4,86937.0,2,2,0
929913,Loyal Core,1,12687.15,Top,0.3030611191503634,Stable,0,0,0,20,0.44999775001125,-2,1.0,0.021168336746802,1,78679.0,2,2,0
709238,Loyal Core,1,12689.43,Top,0.3168448641786044,Stable,0,0,0,17,0.3529391003582331,-3,2.0,0.0,3,73510.0,2,1,0
606214,Loyal Core,1,12723.15,Top,0.3021871979431788,Stable,0,0,0,20,0.3999980000099999,8,0.0,0.0274014154789301,4,57273.0,2,2,1
295327,Loyal Core,1,12731.95,Top,0.2927326288442747,Stable,0,0,0,23,0.3913026465102325,-7,0.0,0.0132857881943814,5,61813.0,2,2,1
419748,Loyal Core,1,12731.95,Top,0.2906959518751887,Stable,0,0,0,16,0.4374972656420897,-4,0.0,0.0,5,61813.0,2,2,1
851981,Loyal Core,1,12731.95,Top,0.3048269962520519,Stable,0,0,0,15,0.4666635555762962,1,1.0,0.0214452213543326,3,61813.0,2,2,1
948693,New & Volatile,2,12731.95,Top,0.3096367109627122,Stable,0,0,0,27,0.3703689986333384,11,0.0,0.0256033120182946,1,61813.0,2,2,1
247391,Gone Dark,0,12734.21,Top,0.8963864631429936,High Risk,1,1,0,0,0.0,0,999.0,0.0,0,50217.0,2,2,0
937228,Loyal Core,1,12734.21,Top,0.2993626223161361,Stable,0,0,0,25,0.31999872000512,-11,0.0,0.0119605779065147,4,50217.0,2,2,0
667634,Loyal Core,1,12741.85,Top,0.3076839873691637,Stable,0,0,0,23,0.3478245746757623,3,0.0,0.0,2,85364.0,2,2,1
840059,Reward Maximizers,3,12741.85,Top,0.2990443937461881,Stable,0,0,0,24,0.4166649305627893,0,0.0,0.0387359513867409,1,85364.0,2,2,1
884522,Loyal Core,1,12741.85,Top,0.294329680822377,Stable,0,0,0,18,0.4444419753223593,0,0.0,0.0316402184194842,4,85364.0,2,2,1
259110,Loyal Core,1,12767.23,Top,0.3166121749119295,Stable,0,0,0,29,0.3448263971503547,-3,1.0,0.010971386041767,3,73510.0,2,1,0
470671,New & Volatile,2,12779.9,Top,0.2980163894364102,Stable,0,0,0,20,0.44999775001125,2,1.0,0.0140172613882069,1,73510.0,2,1,0
189775,Loyal Core,1,12786.67,Top,0.3128677242625617,Stable,0,0,0,27,0.3333320987700046,-7,0.0,0.0414703475664096,3,73510.0,2,1,0
646189,New & Volatile,2,12807.09,Top,0.3003457970985001,Stable,0,0,0,23,0.3478245746757623,9,0.0,0.0101276181935817,2,73510.0,2,1,1
253466,Gone Dark,0,12836.01,Top,0.8985555945189685,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,73510.0,2,1,1
283807,Loyal Core,1,12846.45,Top,0.2905878289977214,Stable,0,0,0,16,0.5624964843969725,0,0.0,0.0,5,100113.0,2,2,1
312630,New & Volatile,2,12866.89,Top,0.360650047415181,Watch,0,0,0,9,0.5555493827846357,-5,0.0,0.0,1,73510.0,2,1,0
939856,New & Volatile,2,12898.59,Top,0.7223980422154899,High Risk,0,0,0,4,0.2499937501562461,4,0.0,0.0,0,59310.0,2,2,1
515826,Reward Maximizers,3,12902.09,Top,0.328136013043098,Stable,0,0,0,17,0.411762283751272,11,0.0,0.0400570820388388,3,103968.0,2,2,1
725120,New & Volatile,2,12904.94,Top,0.3328928111237917,Stable,0,0,0,18,0.3333314814917695,6,1.0,0.0189729421509184,2,52233.0,2,2,2
887511,New & Volatile,2,12941.89,Top,0.3027818349242194,Stable,1,0,0,17,0.3529391003582331,-1,1.0,0.0229792974533908,1,70228.0,2,2,1
254230,Loyal Core,1,12948.4,Top,0.3082856297399837,Stable,0,0,0,24,0.2916654513939525,6,0.0,0.0186836114735596,4,54417.0,2,2,0
439361,New & Volatile,2,12989.82,Top,0.2937532352068444,Stable,0,0,0,19,0.4736817174646449,-1,0.0,0.0190202223218401,1,73510.0,2,1,0
362471,Loyal Core,1,13009.24,Top,0.3179671210499543,Stable,0,0,0,23,0.3478245746757623,-1,1.0,0.0,3,74049.0,2,2,2
928644,New & Volatile,2,13023.93,Top,0.5770061239995944,High Risk,0,0,0,10,0.2999970000299997,10,0.0,0.0251219622253136,0,79459.0,2,2,1
185830,Loyal Core,1,13024.13,Top,0.3048230333524361,Stable,0,0,0,17,0.411762283751272,-3,1.0,0.0165306332729599,4,73510.0,2,1,0
187318,Loyal Core,1,13024.13,Top,0.294707312054389,Stable,0,0,0,19,0.4210504155241288,-1,1.0,0.0409178250973293,5,73510.0,2,1,0
389928,Loyal Core,1,13024.13,Top,0.3155255515605127,Stable,1,0,0,33,0.3030293847594401,-3,1.0,0.0,3,73510.0,2,1,0
444366,Loyal Core,1,13024.13,Top,0.3048735830875924,Stable,0,0,0,14,0.3571403061406704,-6,0.0,0.0,1,73510.0,2,1,0
939098,Loyal Core,1,13024.13,Top,0.317417649682237,Stable,0,0,0,16,0.3749976562646483,2,4.0,0.0129161993390455,5,73510.0,2,1,0
418793,Reward Maximizers,3,13024.22,Top,0.3163720744917813,Stable,0,0,0,16,0.3749976562646483,6,0.0,0.045032669865486,5,51160.0,2,2,1
445496,Reward Maximizers,3,13046.65,Top,0.2919847189375766,Stable,0,0,0,16,0.4999968750195311,-4,0.0,0.0334361741865168,1,83879.0,2,2,1
773865,Loyal Core,1,13057.01,Top,0.3049820932859479,Stable,0,0,0,30,0.3666654444485185,-2,1.0,0.0,1,73510.0,2,1,0
329735,Loyal Core,1,13057.17,Top,0.3124757560045235,Stable,0,0,0,19,0.3157878116430966,7,2.0,0.0,4,67619.0,2,2,1
151327,Loyal Core,1,13061.52,Top,0.3069602928036326,Stable,0,0,0,26,0.3846139053311333,0,0.0,0.0240074997472741,2,73510.0,2,1,0
347231,New & Volatile,2,13080.79,Top,0.3121980104971812,Stable,0,0,0,17,0.3529391003582331,-1,2.0,0.0192620096576374,1,73510.0,2,1,2
835973,Loyal Core,1,13080.79,Top,0.3028229500634894,Stable,0,0,0,26,0.34615251479802,2,0.0,0.0281644959941735,5,73510.0,2,1,2
672904,New & Volatile,2,13083.49,Top,0.3083488483080461,Stable,0,0,0,29,0.3448263971503547,5,0.0,0.0069481880663907,1,85368.0,2,2,1
841373,Reward Maximizers,3,13083.49,Top,0.324262688732105,Stable,0,0,0,15,0.399997333351111,7,0.0,0.0455927049917559,3,85368.0,2,2,1
579931,New & Volatile,2,13094.61,Top,0.3296790166909449,Stable,0,0,0,17,0.3529391003582331,9,0.0,0.0361301777955462,1,96483.0,2,2,0
157704,Loyal Core,1,13104.3,Top,0.3080702805800064,Stable,0,0,0,23,0.304346502841292,7,0.0,0.0408376961971366,3,53954.0,2,2,1
319052,New & Volatile,2,13104.3,Top,0.3080281503402105,Stable,0,0,0,25,0.31999872000512,7,0.0,0.0225089211415422,1,53954.0,2,2,1
229265,Loyal Core,1,13107.93,Top,0.3254735387950757,Stable,0,0,0,20,0.2999985000074999,-4,3.0,0.0096888085784579,5,67827.0,2,2,2
618390,Loyal Core,1,13111.11,Top,0.3038170046839544,Stable,0,0,0,15,0.5333297778014814,-1,0.0,0.0274048371931169,4,81078.0,2,2,0
814112,New & Volatile,2,13111.11,Top,0.6789517355947626,High Risk,0,0,0,3,0.3333222225925802,3,1.0,0.0,0,81078.0,2,2,0
277565,Loyal Core,1,13118.74,Top,0.3240501664259219,Stable,0,0,0,35,0.2857134693900874,-1,0.0,0.0078346213454373,3,42867.0,2,0,1
