Loyalty Number,Male_Enc,Education_Enc,Marital_Enc,Card_Enc,Salary_Imputed,Salary_Was_Imputed,CLV,Tenure,Promo_Enroll,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Avg_Flights_Month,Max_Flights_Month,Active_Months,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight_at_cutoff,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Flights_H1,Flights_H2,Flights_Trend,Churn,Formal_Churn,Behavioral_Churn,Never_Flew
590280,0,1,0,2,73510.0,True,20552.62,3,0,20,33498,33498.0,0,1.6666666666666667,6,6,0.29999850000749995,0.0,1674.8916255418724,0.0,1.0,9.0,7.0,3.0,10,10,0,0,0,0,0
737842,0,1,0,2,73510.0,True,20579.69,4,0,23,37285,37285.0,1295,1.9166666666666667,4,9,0.39130264651023255,0.03473246604604408,1621.0799083482245,1.0,5.0,3.0,8.0,7.0,8,15,7,0,0,0,0
430097,1,2,1,2,53080.0,False,20631.15,3,0,19,34268,34268.0,477,1.5833333333333333,4,9,0.47368171746464494,0.013919691800164318,1803.5694548976057,1.0,6.0,9.0,3.0,1.0,15,4,-11,0,0,0,0
432366,1,2,1,2,53080.0,False,20631.15,4,0,17,23323,23323.0,552,1.4166666666666667,5,6,0.35293910035823317,0.023667624132111546,1371.9331062758454,0.0,2.0,7.0,4.0,4.0,9,8,-1,0,0,0,0
175169,0,2,0,2,93451.0,False,20635.08,1,0,11,20269,20269.0,0,0.9166666666666666,5,3,0.272724793410969,0.0,1842.6196125489769,4.0,0.0,5.0,6.0,0.0,5,6,1,0,0,0,0
406411,1,2,1,2,99286.0,False,20708.26,4,0,31,40054,40054.0,949,2.5833333333333335,5,9,0.29032164412372863,0.02369301437136612,1292.0603481924252,1.0,3.0,11.0,14.0,3.0,14,17,3,0,0,0,0
258166,0,1,1,2,73510.0,True,20864.31,4,0,22,24240,24240.0,0,1.8333333333333333,6,6,0.2727260330634861,0.0,1101.8131735764837,0.0,3.0,0.0,14.0,5.0,3,19,16,0,0,0,0
357298,0,0,1,2,51930.0,False,20885.56,2,0,25,37754,37754.0,386,2.0833333333333335,6,8,0.31999872000512,0.010224082189373094,1510.1539593841626,1.0,8.0,9.0,6.0,2.0,17,8,-9,0,0,0,0
730214,1,2,2,2,46768.0,False,20936.33,3,0,11,15716,15716.0,1188,0.9166666666666666,5,4,0.363633057881292,0.07559175314589112,1428.7142844155962,5.0,0.0,6.0,5.0,0.0,6,5,-1,0,0,0,0
811333,0,2,1,2,82937.0,False,20946.19,3,0,19,28062,28062.0,1310,1.5833333333333333,5,7,0.36841911358361273,0.04668234606698615,1476.9395950547628,1.0,4.0,11.0,2.0,2.0,15,4,-11,0,0,0,0
157751,1,1,0,2,73510.0,True,20957.61,2,0,19,29764,29764.0,0,1.5833333333333333,4,8,0.4210504155241288,0.0,1566.5180709575213,0.0,4.0,7.0,4.0,4.0,11,8,-3,0,0,0,0
789149,1,2,1,2,76797.0,False,21101.21,4,0,27,45838,45838.0,509,2.25,5,8,0.2962951989066707,0.011104323899157198,1697.6974159354966,0.0,5.0,5.0,9.0,8.0,10,17,7,0,0,0,0
540112,0,2,1,2,67500.0,False,21151.23,5,0,24,41693,41693.0,323,2.0,5,9,0.3749984375065104,0.007747103811797895,1737.2010949954376,0.0,2.0,9.0,9.0,4.0,11,13,2,0,0,0,0
823113,1,1,1,2,73510.0,True,21172.39,4,0,11,22696,22696.0,0,0.9166666666666666,6,5,0.454541322351615,0.0,2063.253970418451,0.0,2.0,7.0,0.0,2.0,9,2,-7,0,0,0,0
467222,0,1,0,2,73510.0,True,21240.94,3,0,18,27203,27203.0,0,1.5,3,9,0.49999722223765425,0.0,1511.2693818367675,1.0,7.0,4.0,3.0,4.0,11,7,-4,0,0,0,0
204424,0,1,1,2,73510.0,True,21283.64,3,0,14,23920,23920.0,0,1.1666666666666667,5,6,0.4285683673688045,0.0,1708.5592245769674,0.0,6.0,1.0,0.0,7.0,7,7,0,0,0,0,0
477219,0,1,1,2,73510.0,True,21343.47,2,0,24,29307,29307.0,1244,2.0,5,8,0.33333194445023145,0.042447196770576325,1221.1199120003666,0.0,10.0,8.0,1.0,5.0,18,6,-12,0,0,0,0
106757,1,1,1,2,73510.0,True,21423.64,2,0,15,30066,30066.0,0,1.25,4,6,0.399997333351111,0.0,2004.3866374224172,1.0,1.0,8.0,5.0,1.0,9,6,-3,0,0,0,0
210755,0,1,1,2,73510.0,True,21423.64,0,0,22,36121,36121.0,0,1.8333333333333333,5,7,0.31818037190740045,0.0,1641.8561733810302,0.0,3.0,9.0,9.0,1.0,12,10,-2,0,0,0,0
272476,1,1,1,2,73510.0,True,21423.64,0,0,10,12568,12568.0,744,0.8333333333333334,4,3,0.2999970000299997,0.05919796260981889,1256.7874321256788,1.0,0.0,0.0,8.0,2.0,0,10,10,0,0,0,0
476648,1,1,1,2,73510.0,True,21423.64,2,0,35,50674,50674.0,1196,2.9166666666666665,6,11,0.31428481632909616,0.023601847054501624,1447.824434787329,0.0,8.0,10.0,14.0,3.0,18,17,-1,0,0,0,0
676669,1,2,2,2,75978.0,False,21504.34,4,0,13,11158,11158.0,0,1.0833333333333333,5,4,0.3076899408466089,0.0,858.3010899916154,3.0,1.0,3.0,9.0,0.0,4,9,5,0,0,0,0
922815,0,2,2,2,75978.0,False,21504.34,2,0,32,45293,45293.0,0,2.6666666666666665,6,8,0.24999921875244138,0.0,1415.401826869291,0.0,5.0,11.0,10.0,6.0,16,16,0,0,0,0,0
947026,1,4,1,2,66360.0,False,21528.57,1,0,21,30622,30622.0,765,1.75,5,7,0.3333317460393046,0.024982038975305206,1458.1835324593692,1.0,3.0,5.0,8.0,5.0,8,13,5,0,0,0,0
234807,0,3,0,2,114567.0,False,21569.34,0,0,16,25773,25773.0,472,1.3333333333333333,5,6,0.37499765626464837,0.018313739113359952,1610.802432484797,0.0,2.0,3.0,8.0,3.0,5,11,6,0,0,0,0
715271,0,3,0,2,114567.0,False,21569.34,4,0,21,28542,28542.0,523,1.75,5,8,0.38095056690206236,0.01832387352559781,1359.1363850648331,0.0,4.0,3.0,9.0,5.0,7,14,7,0,0,0,0
496329,1,2,1,2,77546.0,False,21710.28,0,0,24,33310,33310.0,469,2.0,6,7,0.2916654513939525,0.014079855856860236,1387.9108837046513,0.0,0.0,12.0,7.0,5.0,12,12,0,0,0,0,0
259446,1,2,1,2,57608.0,False,21768.7,2,0,12,17044,17044.0,0,1.0,5,6,0.49999583336805525,0.0,1420.3214973208558,0.0,6.0,1.0,1.0,4.0,7,5,-2,0,0,0,0
695987,1,2,2,2,67109.0,False,21850.35,0,0,7,7298,7298.0,622,0.5833333333333334,3,3,0.4285653062099113,0.08522882864854989,1042.5565349066442,0.0,0.0,0.0,6.0,1.0,0,7,7,0,0,0,0
414433,0,2,2,2,89230.0,False,21892.35,4,0,13,24567,24567.0,0,1.0833333333333333,4,6,0.4615349112699133,0.0,1889.75469419466,0.0,1.0,4.0,2.0,6.0,5,8,3,0,0,0,0
107296,1,2,1,2,74457.0,False,21892.94,0,0,6,8342,8342.0,625,0.5,5,2,0.3333277778703688,0.07492208013759195,1390.3101614973084,0.0,0.0,0.0,1.0,5.0,0,6,6,0,0,0,0
481851,0,2,1,2,75943.0,False,21920.81,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
885763,0,2,1,2,51209.0,False,21941.86,2,0,19,27809,27809.0,642,1.5833333333333333,5,7,0.36841911358361273,0.023086051195346645,1463.6238756638122,0.0,4.0,5.0,2.0,8.0,9,10,1,0,0,0,0
488647,0,2,1,2,91037.0,False,21991.62,0,0,4,5313,5313.0,0,0.3333333333333333,3,2,0.49998750031249223,0.0,1328.2167945801357,3.0,0.0,0.0,4.0,0.0,0,4,4,0,0,0,0
686232,1,2,1,2,49610.0,False,22093.62,5,0,14,24339,24339.0,1074,1.1666666666666667,5,7,0.4999964285969386,0.044126710036867946,1738.4875822315555,0.0,5.0,1.0,2.0,6.0,6,8,2,0,0,0,0
835240,1,1,1,2,73510.0,True,22103.51,1,0,12,16586,16586.0,0,1.0,4,5,0.4166631944733794,0.0,1382.1551487070942,1.0,4.0,1.0,3.0,4.0,5,7,2,0,0,0,0
916269,1,1,1,2,73510.0,True,22103.51,4,0,20,31528,31528.0,0,1.6666666666666667,4,9,0.44999775001125,0.0,1576.3921180394098,0.0,6.0,1.0,6.0,7.0,7,13,6,0,0,0,0
504564,0,2,0,2,76123.0,False,22185.88,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
519419,1,2,0,2,76123.0,False,22185.88,4,0,21,25039,25039.0,522,1.75,4,8,0.38095056690206236,0.020847477851162276,1192.3276555825926,0.0,4.0,9.0,5.0,3.0,13,8,-5,0,0,0,0
671115,1,2,0,2,59386.0,False,22217.97,3,0,34,47514,47514.0,0,2.8333333333333335,5,9,0.2647051038085182,0.0,1397.4664780397704,0.0,7.0,9.0,10.0,8.0,16,18,2,0,0,0,0
471000,0,2,1,2,93296.0,False,22242.52,5,0,14,21970,21970.0,350,1.1666666666666667,3,8,0.5714244898250727,0.01593081467487112,1569.274505182106,0.0,5.0,4.0,2.0,3.0,9,5,-4,0,0,0,0
677404,0,4,1,2,217158.0,False,22256.69,2,0,15,18535,18535.0,460,1.25,4,6,0.399997333351111,0.024817911924370585,1235.6584289438072,2.0,1.0,6.0,6.0,2.0,7,8,1,0,0,0,0
772194,0,2,0,2,68785.0,False,22261.02,4,0,16,25246,25246.0,0,1.3333333333333333,5,6,0.37499765626464837,0.0,1577.8651383428853,3.0,3.0,7.0,6.0,0.0,10,6,-4,0,0,0,0
869804,1,1,1,2,73510.0,True,22305.32,2,0,23,45536,45536.0,552,1.9166666666666667,5,8,0.3478245746757623,0.012122276853210039,1979.817479054439,0.0,5.0,3.0,9.0,6.0,8,15,7,0,0,0,0
983440,1,1,1,2,73510.0,True,22305.32,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
851901,1,1,0,2,73510.0,True,22315.06,3,0,33,53213,53213.0,0,2.75,5,12,0.3636352617113281,0.0,1612.5102651204086,0.0,7.0,8.0,10.0,8.0,15,18,3,0,0,0,0
337148,1,2,0,2,67819.0,False,22332.44,3,0,17,24759,24759.0,0,1.4166666666666667,6,5,0.29411591696519435,0.0,1456.4031976282492,0.0,5.0,4.0,6.0,2.0,9,8,-1,0,0,0,0
248265,1,2,1,2,48398.0,False,22425.26,3,0,22,30894,30894.0,0,1.8333333333333333,5,7,0.31818037190740045,0.0,1404.2663442438898,0.0,4.0,6.0,6.0,6.0,10,12,2,0,0,0,0
822995,1,2,1,2,82651.0,False,22523.71,4,0,27,37504,37504.0,0,2.25,5,11,0.40740589849667225,0.0,1389.0318924744722,0.0,6.0,3.0,11.0,7.0,9,18,9,0,0,0,0
219779,0,2,1,2,48770.0,False,22563.62,4,0,9,14163,14163.0,0,0.75,3,4,0.4444395062277086,0.0,1573.649181675759,2.0,0.0,8.0,0.0,1.0,8,1,-7,0,0,0,0
205697,0,3,1,2,113785.0,False,22658.54,0,0,10,13138,13138.0,479,0.8333333333333334,5,3,0.2999970000299997,0.03645912592130365,1313.7868621313787,0.0,0.0,4.0,0.0,6.0,4,6,2,0,0,0,0
827215,1,3,1,2,113785.0,False,22658.54,3,0,19,30515,30515.0,0,1.5833333333333333,4,9,0.47368171746464494,0.0,1606.0441787148488,0.0,7.0,3.0,5.0,4.0,10,9,-1,0,0,0,0
411420,0,2,0,2,84504.0,False,22693.29,1,0,26,28901,28901.0,516,2.1666666666666665,6,6,0.23076834319868,0.017854053431182126,1111.5726477975086,0.0,3.0,4.0,14.0,5.0,7,19,12,0,0,0,0
179153,1,2,1,2,69546.0,False,22754.66,4,0,23,33813,33813.0,563,1.9166666666666667,6,7,0.304346502841292,0.016650400684203117,1470.1240429389438,0.0,2.0,3.0,14.0,4.0,5,18,13,0,0,0,0
602931,0,2,1,2,83510.0,False,22762.21,2,0,14,17960,17960.0,0,1.1666666666666667,5,5,0.35714030614067044,0.0,1282.847979657288,1.0,0.0,11.0,1.0,2.0,11,3,-8,0,0,0,0
346560,0,2,1,2,97314.0,False,22837.14,0,0,19,22904,22904.0,694,1.5833333333333333,6,5,0.26315650970258053,0.03030038408007167,1205.4673396455808,0.0,0.0,0.0,12.0,7.0,0,19,19,1,1,1,0
277855,1,1,0,2,73510.0,True,22895.35,1,0,25,32382,32382.0,0,2.0833333333333335,7,8,0.31999872000512,0.0,1295.2748189007243,0.0,4.0,1.0,12.0,8.0,5,20,15,0,0,0,0
348600,0,1,0,2,73510.0,True,22895.35,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
863219,1,4,1,2,173930.0,False,22952.07,5,0,24,31146,31146.0,1077,2.0,5,8,0.33333194445023145,0.034579079064473515,1297.7445927308636,1.0,9.0,6.0,4.0,5.0,15,9,-6,0,0,0,0
524055,1,2,0,2,93982.0,False,22986.15,5,0,19,23793,23793.0,642,1.5833333333333333,5,6,0.3157878116430966,0.02698272589844607,1252.2565670706997,0.0,3.0,5.0,7.0,4.0,8,11,3,0,0,0,0
859516,1,2,1,2,103223.0,False,23020.89,2,0,20,26907,26907.0,616,1.6666666666666667,5,7,0.34999825000874996,0.022893670706902774,1345.3432732836336,0.0,6.0,2.0,5.0,7.0,8,12,4,0,0,0,0
737534,0,2,1,2,62440.0,False,23055.57,0,0,27,40992,40992.0,623,2.25,6,9,0.3333320987700046,0.01519808739461825,1518.2165991977809,0.0,5.0,7.0,8.0,7.0,12,15,3,0,0,0,0
677217,1,2,0,2,82573.0,False,23086.36,3,0,24,40675,40675.0,2006,2.0,6,8,0.33333194445023145,0.04931776263228577,1694.7846050641456,1.0,5.0,6.0,12.0,1.0,11,13,2,0,0,0,0
600432,0,2,1,2,75681.0,False,23144.13,0,0,19,30957,30957.0,1284,1.5833333333333333,6,5,0.26315650970258053,0.04147688716129829,1629.307214172557,4.0,5.0,3.0,11.0,0.0,8,11,3,0,0,0,0
705020,1,2,1,2,75982.0,False,23208.39,1,0,27,45296,45296.0,0,2.25,6,8,0.2962951989066707,0.0,1677.6234162095695,0.0,7.0,9.0,4.0,7.0,16,11,-5,0,0,0,0
194722,0,2,0,2,64630.0,False,23331.83,1,0,17,20497,20497.0,688,1.4166666666666667,4,6,0.35293910035823317,0.03356588752712159,1205.6987900071176,2.0,8.0,2.0,5.0,2.0,10,7,-3,0,0,0,0
225486,1,2,1,2,63271.0,False,23435.73,4,0,25,40600,40600.0,0,2.0833333333333335,5,8,0.31999872000512,0.0,1623.9935040259838,0.0,4.0,5.0,9.0,7.0,9,16,7,0,0,0,0
885871,0,2,1,2,63271.0,False,23435.73,0,0,13,16447,16447.0,756,1.0833333333333333,4,4,0.3076899408466089,0.045965829355105306,1265.144114276044,2.0,0.0,0.0,9.0,4.0,0,13,13,0,0,0,0
670751,1,2,0,2,58642.0,False,23515.85,1,0,24,41756,41756.0,975,2.0,5,8,0.33333194445023145,0.02334993767757942,1739.826084057983,3.0,4.0,7.0,13.0,0.0,11,13,2,0,0,0,0
796900,0,2,1,2,87782.0,False,23594.68,0,0,11,17376,17376.0,0,0.9166666666666666,5,3,0.272724793410969,0.0,1579.6220034363325,0.0,0.0,0.0,8.0,3.0,0,11,11,0,0,0,0
823567,1,2,1,2,87782.0,False,23594.68,0,0,3,5625,5625.0,508,0.25,3,1,0.3333222225925802,0.09031110950558027,1874.9375020832638,4.0,0.0,0.0,3.0,0.0,0,3,3,0,0,0,0
921777,1,2,1,2,87782.0,False,23594.68,3,0,14,24827,24827.0,761,1.1666666666666667,4,5,0.35714030614067044,0.03065211249586292,1773.344476110885,0.0,3.0,3.0,4.0,4.0,6,8,2,1,1,0,0
107993,0,2,1,2,52414.0,False,23740.12,1,0,11,13612,13612.0,0,0.9166666666666666,3,6,0.545449586821938,0.0,1237.4432959700366,0.0,4.0,2.0,4.0,1.0,6,5,-1,0,0,0,0
412186,0,1,0,2,73510.0,True,23747.47,5,0,31,59719,59719.0,522,2.5833333333333335,4,10,0.3225796045819207,0.008740936705669994,1926.4131406027723,0.0,9.0,2.0,8.0,12.0,11,20,9,0,0,0,0
670131,1,2,1,2,96798.0,False,23813.52,2,0,23,46124,46124.0,322,1.9166666666666667,5,8,0.3478245746757623,0.00698118114868359,2005.3825852931075,0.0,6.0,9.0,4.0,4.0,15,8,-7,0,0,0,0
143151,0,1,1,2,73510.0,True,23866.16,1,0,19,34671,34671.0,2437,1.5833333333333333,4,7,0.36841911358361273,0.07028929055899949,1824.779869579634,1.0,5.0,4.0,7.0,3.0,9,10,1,0,0,0,0
955750,1,2,1,2,61057.0,False,23893.3,4,0,14,20303,20303.0,473,1.1666666666666667,3,6,0.4285683673688045,0.023297049582342265,1450.2039271148064,1.0,0.0,3.0,6.0,5.0,3,11,8,0,0,0,0
577398,0,2,1,2,93641.0,False,23981.54,1,0,22,27743,27743.0,1391,1.8333333333333333,6,8,0.36363471075131476,0.050138773564002544,1261.0397225467157,1.0,7.0,10.0,3.0,2.0,17,5,-12,0,0,0,0
736685,0,2,1,2,90194.0,False,23984.62,3,0,22,32410,32410.0,1439,1.8333333333333333,6,8,0.36363471075131476,0.04439987644430769,1473.175121931264,3.0,3.0,10.0,9.0,0.0,13,9,-4,0,0,0,0
398965,1,0,2,2,47587.0,False,24127.5,1,0,18,25201,25201.0,0,1.5,5,6,0.3333314814917695,0.0,1400.0477775123472,0.0,3.0,1.0,9.0,5.0,4,14,10,0,0,0,0
410202,0,0,2,2,47587.0,False,24127.5,1,0,18,26145,26145.0,712,1.5,5,6,0.3333314814917695,0.027232740381592117,1452.4919306003856,0.0,4.0,4.0,5.0,5.0,8,10,2,0,0,0,0
555745,1,0,2,2,47587.0,False,24127.5,0,0,24,35218,35218.0,489,2.0,6,6,0.2499989583376736,0.013884945159052345,1467.4105524560314,0.0,0.0,12.0,7.0,5.0,12,12,0,0,0,0,0
977550,1,0,2,2,47587.0,False,24127.5,3,0,17,32120,32120.0,0,1.4166666666666667,5,7,0.41176228375127205,0.0,1889.4006505844084,0.0,7.0,2.0,5.0,3.0,9,8,-1,0,0,0,0
448812,1,1,0,2,73510.0,True,24143.88,4,0,21,35179,35179.0,490,1.75,6,8,0.38095056690206236,0.013928764280028528,1675.1824991309566,0.0,2.0,2.0,9.0,8.0,4,17,13,0,0,0,0
636213,0,1,0,2,73510.0,True,24238.66,4,0,19,22069,22069.0,0,1.5833333333333333,4,9,0.47368171746464494,0.0,1161.52020252525,0.0,5.0,3.0,4.0,7.0,8,11,3,0,0,0,0
864128,0,1,0,2,73510.0,True,24258.71,1,0,19,23819,23819.0,1362,1.5833333333333333,4,10,0.5263130194051611,0.057181241625671765,1253.624980921153,0.0,5.0,1.0,5.0,8.0,6,13,7,0,0,0,0
424098,1,1,0,2,73510.0,True,24337.38,1,0,23,31755,31755.0,312,1.9166666666666667,6,8,0.3478245746757623,0.009825224343173596,1380.6461711036038,0.0,6.0,0.0,10.0,7.0,6,17,11,0,0,0,0
740083,0,2,1,2,85831.0,False,24338.51,5,0,11,19170,19170.0,0,0.9166666666666666,3,7,0.636357851292261,0.0,1742.7114298960919,0.0,1.0,3.0,4.0,3.0,4,7,3,0,0,0,0
292384,0,1,1,2,73510.0,True,24552.87,1,0,22,37184,37184.0,943,1.8333333333333333,4,10,0.45454338843914344,0.025360369983432742,1690.174135572111,0.0,3.0,6.0,10.0,3.0,9,13,4,0,0,0,0
596911,0,2,1,2,85848.0,False,24636.97,4,0,18,23359,23359.0,522,1.5,5,7,0.3888867284070644,0.02234684694401795,1297.7150126943739,3.0,4.0,6.0,8.0,0.0,10,8,-2,0,0,0,0
636749,1,1,0,2,73510.0,True,24672.66,3,0,24,41035,41035.0,0,2.0,5,7,0.2916654513939525,0.0,1709.784542564406,1.0,5.0,9.0,9.0,1.0,14,10,-4,0,0,0,0
681032,0,2,1,2,64605.0,False,24723.18,5,0,15,29857,29857.0,547,1.25,5,6,0.399997333351111,0.018320661759987065,1990.4533969773536,0.0,5.0,7.0,1.0,2.0,12,3,-9,0,0,0,0
896095,0,1,1,2,73510.0,True,24868.24,2,0,15,19428,19428.0,623,1.25,5,7,0.4666635555762962,0.03206711945610912,1295.1913653908973,0.0,2.0,3.0,5.0,5.0,5,10,5,0,0,0,0
963067,0,2,2,2,64174.0,False,25253.1,2,0,14,24992,24992.0,328,1.1666666666666667,3,7,0.4999964285969386,0.01312419969140445,1785.1301062135271,1.0,3.0,2.0,3.0,6.0,5,9,4,0,0,0,0
348994,1,4,1,2,165418.0,False,25390.55,1,0,21,31739,31739.0,357,1.75,5,10,0.476188208627578,0.011247991394662744,1511.3737553630697,1.0,5.0,6.0,5.0,5.0,11,10,-1,0,0,0,0
376725,0,2,0,2,58835.0,False,25401.52,4,0,12,22843,22843.0,0,1.0,5,3,0.24999791668402763,0.0,1903.5674702710812,4.0,4.0,3.0,5.0,0.0,7,5,-2,0,0,0,0
324997,1,3,0,2,81765.0,False,25464.82,2,0,23,29805,29805.0,1121,1.9166666666666667,4,8,0.3478245746757623,0.03761113894443503,1295.8639310263868,0.0,4.0,8.0,7.0,4.0,12,11,-1,0,0,0,0
464256,1,3,0,2,81765.0,False,25464.82,0,0,12,19888,19888.0,0,0.5,3,6,0.49999583336805525,0.0,1657.3195223373139,0.0,0.0,0.0,5.0,7.0,0,12,12,0,0,0,0
160905,1,2,1,2,52367.0,False,25581.61,1,0,25,32383,32383.0,0,2.0833333333333335,5,9,0.35999856000575997,0.0,1295.314818740725,0.0,7.0,8.0,6.0,4.0,15,10,-5,0,0,0,0
365557,0,2,1,2,52367.0,False,25581.61,3,0,22,30947,30947.0,0,1.8333333333333333,6,7,0.31818037190740045,0.0,1406.6754242026173,0.0,1.0,9.0,7.0,5.0,10,12,2,0,0,0,0
321027,0,0,1,2,48025.0,False,25626.71,2,0,19,34472,34472.0,374,1.5833333333333333,4,8,0.4210504155241288,0.0108493849766495,1814.306240493471,1.0,1.0,7.0,7.0,4.0,8,11,3,0,0,0,0
113779,1,4,1,2,233002.0,False,25640.24,3,0,27,34610,34610.0,521,2.25,6,10,0.3703689986333384,0.015053452715823598,1281.8471042699841,0.0,3.0,8.0,10.0,6.0,11,16,5,0,0,0,0
624881,1,2,1,2,89572.0,False,25763.41,0,0,8,10027,10027.0,0,0.6666666666666666,5,2,0.249996875039062,0.0,1253.3593330083374,3.0,0.0,0.0,8.0,0.0,0,8,8,0,0,0,0
219270,1,2,1,2,84015.0,False,25807.06,0,0,4,8768,8768.0,0,0.3333333333333333,4,1,0.24999375015624611,0.0,2191.945201369966,0.0,0.0,0.0,0.0,4.0,0,4,4,1,1,1,0
282259,1,2,1,2,84015.0,False,25807.06,4,0,18,17746,17746.0,0,1.5,4,8,0.44444197532235935,0.0,985.8834117588236,0.0,4.0,5.0,6.0,3.0,9,9,0,0,0,0,0
529544,1,2,1,2,84015.0,False,25807.06,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0
399943,0,2,1,2,70766.0,False,25900.2,3,0,27,44454,44454.0,0,2.25,5,9,0.3333320987700046,0.0,1646.4383465246426,0.0,6.0,9.0,5.0,7.0,15,12,-3,0,0,0,0
763406,1,2,1,2,77467.0,False,25997.75,3,0,32,49907,49907.0,931,2.6666666666666665,5,9,0.2812491210964965,0.018654697700413374,1559.5888762847615,0.0,3.0,8.0,9.0,12.0,11,21,10,0,0,0,0
280822,0,1,2,2,73510.0,True,26134.91,2,0,12,14736,14736.0,564,1.0,4,6,0.49999583336805525,0.038273615375450494,1227.9897667519438,5.0,5.0,5.0,2.0,0.0,10,2,-8,0,0,0,0
572073,1,2,1,2,81804.0,False,26180.81,4,0,15,23369,23369.0,690,1.25,4,7,0.4666635555762962,0.02952629539335746,1557.9229471803521,2.0,3.0,5.0,5.0,2.0,8,7,-1,0,0,0,0
683901,1,4,1,2,154475.0,False,26197.41,2,0,29,42373,42373.0,0,2.4166666666666665,5,9,0.31034375743531917,0.0,1461.132892645198,0.0,6.0,6.0,9.0,8.0,12,17,5,0,0,0,0
790008,1,4,1,2,154475.0,False,26197.41,3,0,14,15498,15498.0,2379,1.1666666666666667,3,7,0.4999964285969386,0.1535036769034477,1106.9920929136222,2.0,4.0,5.0,2.0,3.0,9,5,-4,0,0,0,0
699281,0,2,1,2,82037.0,False,26200.83,0,0,12,19286,19286.0,0,1.0,4,4,0.3333305555787035,0.0,1607.153273722719,0.0,0.0,3.0,4.0,5.0,3,9,6,1,1,1,0
667275,0,1,0,2,73510.0,True,26223.81,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
953693,1,1,0,2,73510.0,True,26223.81,2,0,15,16848,16848.0,295,1.25,3,6,0.399997333351111,0.01750949657223708,1123.1925120499197,0.0,4.0,6.0,3.0,2.0,10,5,-5,0,0,0,0
150301,1,2,0,2,58153.0,False,26232.85,5,0,18,31049,31049.0,437,1.5,6,5,0.2777762345764746,0.014074527314649336,1724.9348614729918,1.0,2.0,1.0,11.0,4.0,3,15,12,0,0,0,0
268414,1,2,2,2,67227.0,False,26346.09,5,0,14,21584,21584.0,1351,1.1666666666666667,5,6,0.4285683673688045,0.06259266094054548,1541.7032735480461,1.0,2.0,4.0,5.0,3.0,6,8,2,0,0,0,0
643669,0,2,2,2,67227.0,False,26346.09,4,0,16,23937,23937.0,556,1.3333333333333333,4,9,0.5624964843969725,0.023227639122581613,1496.0531496678145,1.0,3.0,6.0,6.0,1.0,9,7,-2,0,0,0,0
267306,0,2,1,2,94499.0,False,26416.25,2,0,20,25910,25910.0,365,1.6666666666666667,5,7,0.34999825000874996,0.014087224955278945,1295.4935225323873,1.0,5.0,2.0,6.0,7.0,7,13,6,0,0,0,0
846313,1,2,1,2,63343.0,False,26453.94,3,0,19,28807,28807.0,0,1.5833333333333333,6,5,0.26315650970258053,0.0,1516.1499150004474,1.0,5.0,5.0,6.0,3.0,10,9,-1,0,0,0,0
266640,0,1,0,2,73510.0,True,26462.76,2,0,15,19877,19877.0,1017,1.25,4,7,0.4666635555762962,0.05116466241804768,1325.1244991700055,0.0,0.0,1.0,6.0,8.0,1,14,13,0,0,0,0
107730,0,2,0,2,52961.0,False,26511.6,0,0,5,11710,11710.0,0,0.4166666666666667,5,1,0.1999960000799984,0.0,2341.9531609367814,0.0,0.0,0.0,0.0,5.0,0,5,5,0,0,0,0
649194,0,2,1,2,51177.0,False,26770.45,4,0,22,32027,32027.0,875,1.8333333333333333,5,10,0.45454338843914344,0.027320698075621513,1455.7661101540448,0.0,3.0,8.0,5.0,6.0,11,11,0,0,0,0,0
450665,0,2,1,2,58299.0,False,26843.12,2,0,21,32844,32844.0,322,1.75,5,8,0.38095056690206236,0.00980392153877749,1563.992552416417,0.0,4.0,2.0,6.0,9.0,6,15,9,0,0,0,0
574688,1,2,2,2,91700.0,False,26864.2,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
999513,0,2,1,2,93052.0,False,27064.46,3,0,20,20653,20653.0,0,1.6666666666666667,4,7,0.34999825000874996,0.0,1032.6448367758162,1.0,2.0,3.0,8.0,7.0,5,15,10,0,0,0,0
