Loyalty Number,CLV,Churn_Probability,Risk_Tier,Churn_x,Segment_ID,Segment_Name
256360,11814.53,0.000632815,Low,0,3,VIP Champions
658076,11830.95,0.0017689385,Low,0,0,Emerging Loyalists
933682,11833.77,0.00016355873,Low,0,0,Emerging Loyalists
241468,11834.73,0.0018570784,Low,0,0,Emerging Loyalists
728386,11836.3,0.00037280662,Low,0,0,Emerging Loyalists
738890,11836.3,0.99990547,High,1,2,At-Risk Inactives
405928,11855.14,0.0019770993,Low,0,3,VIP Champions
475532,11875.9,0.049348686,Low,0,3,VIP Champions
198147,11880.97,0.048992973,Low,0,3,VIP Champions
234435,11895.18,0.00010003404,Low,0,3,VIP Champions
302839,11895.18,0.004378215,Low,0,3,VIP Champions
566182,11900.54,0.22337545,Low,0,3,VIP Champions
721973,11905.07,0.013948566,Low,0,3,VIP Champions
246736,11944.4,0.038106,Low,0,3,VIP Champions
703374,11955.4,0.0004935664,Low,0,0,Emerging Loyalists
275637,11971.98,0.016137352,Low,0,3,VIP Champions
148487,11981.98,0.13719118,Low,0,3,VIP Champions
581531,11981.98,0.07908723,Low,0,3,VIP Champions
685631,11981.98,0.9999323,High,1,2,At-Risk Inactives
863223,11981.98,0.022353565,Low,0,3,VIP Champions
519742,11982.42,0.0027122214,Low,0,3,VIP Champions
526481,11986.59,0.99936277,High,1,3,VIP Champions
517538,12010.94,0.0025436443,Low,0,3,VIP Champions
707762,12022.39,0.004383231,Low,0,0,Emerging Loyalists
261125,12023.75,0.00037695616,Low,0,3,VIP Champions
108666,12036.62,7.0577524e-05,Low,0,3,VIP Champions
560149,12036.62,0.0030436232,Low,0,3,VIP Champions
624487,12036.62,0.00032998124,Low,0,3,VIP Champions
884875,12045.67,0.0012859446,Low,0,3,VIP Champions
199603,12052.98,0.012172659,Low,0,3,VIP Champions
444652,12067.46,0.0026921236,Low,0,0,Emerging Loyalists
698510,12148.94,0.00096570485,Low,0,3,VIP Champions
565602,12168.64,0.00609758,Low,0,3,VIP Champions
891604,12168.64,0.006878423,Low,0,3,VIP Champions
356828,12168.74,0.0010845967,Low,0,3,VIP Champions
478890,12168.74,0.023777178,Low,0,3,VIP Champions
930774,12168.74,0.00072417845,Low,0,0,Emerging Loyalists
789892,12174.59,0.0111299865,Low,0,3,VIP Champions
856348,12174.59,0.0032468445,Low,0,3,VIP Champions
932623,12174.59,0.0027877674,Low,0,3,VIP Champions
436041,12231.88,0.9999312,High,1,0,Emerging Loyalists
372111,12255.12,0.0019397746,Low,0,3,VIP Champions
878518,12265.6,0.002820253,Low,0,0,Emerging Loyalists
872752,12275.34,0.0016188016,Low,0,0,Emerging Loyalists
432941,12280.77,0.9997881,High,1,2,At-Risk Inactives
607997,12280.77,0.0048038787,Low,0,3,VIP Champions
720131,12280.77,0.00015702189,Low,0,0,Emerging Loyalists
913153,12280.77,0.00074698613,Low,0,0,Emerging Loyalists
263592,12296.5,0.0013377564,Low,0,3,VIP Champions
472719,12300.01,0.19275022,Low,0,3,VIP Champions
869276,12300.01,0.00016769367,Low,0,3,VIP Champions
924630,12302.76,0.0007097955,Low,0,3,VIP Champions
786255,12313.16,0.0011228626,Low,0,3,VIP Champions
857771,12315.09,0.9998354,High,1,2,At-Risk Inactives
803177,12321.84,0.0004269418,Low,0,0,Emerging Loyalists
717891,12324.27,0.0013172954,Low,0,3,VIP Champions
946070,12349.7,0.002150682,Low,0,3,VIP Champions
580554,12350.06,0.00047006676,Low,0,3,VIP Champions
891727,12357.12,0.059503667,Low,0,3,VIP Champions
354547,12362.09,0.0006075155,Low,0,3,VIP Champions
941683,12383.53,0.0007918922,Low,0,3,VIP Champions
412429,12427.39,0.02709237,Low,0,3,VIP Champions
912252,12465.92,0.0030074026,Low,0,3,VIP Champions
628475,12515.18,0.005440836,Low,0,3,VIP Champions
733728,12519.8,0.010815122,Low,0,3,VIP Champions
733096,12521.42,0.0007632029,Low,0,3,VIP Champions
776453,12547.43,0.17827012,Low,0,3,VIP Champions
761613,12552.65,0.0072166547,Low,0,3,VIP Champions
932244,12584.01,0.00046210532,Low,0,0,Emerging Loyalists
630711,12590.94,0.041057684,Low,0,3,VIP Champions
589101,12622.83,0.00024096589,Low,0,3,VIP Champions
980338,12655.53,0.004974593,Low,0,3,VIP Champions
828731,12663.6,0.02567252,Low,0,3,VIP Champions
456367,12663.99,0.0023377102,Low,0,3,VIP Champions
242304,12682.25,0.036055494,Low,0,3,VIP Champions
929913,12687.15,0.0016696658,Low,0,3,VIP Champions
709238,12689.43,0.0016368304,Low,0,3,VIP Champions
606214,12723.15,0.00019550424,Low,0,3,VIP Champions
295327,12731.95,9.764079e-05,Low,0,3,VIP Champions
419748,12731.95,0.00014894297,Low,0,3,VIP Champions
540380,12731.95,0.023766046,Low,0,0,Emerging Loyalists
851981,12731.95,0.0015457305,Low,0,3,VIP Champions
948693,12731.95,0.009937371,Low,0,3,VIP Champions
247391,12734.21,0.9999374,High,1,0,Emerging Loyalists
937228,12734.21,0.0009958418,Low,0,3,VIP Champions
667634,12741.85,0.005291145,Low,0,3,VIP Champions
840059,12741.85,0.33174446,Low,0,3,VIP Champions
884522,12741.85,0.0003136616,Low,0,3,VIP Champions
259110,12767.23,0.012448945,Low,0,3,VIP Champions
470671,12779.9,0.060986456,Low,0,3,VIP Champions
189775,12786.67,0.0006472706,Low,0,3,VIP Champions
646189,12807.09,0.010831361,Low,0,3,VIP Champions
253466,12836.01,0.0020916178,Low,0,0,Emerging Loyalists
283807,12846.45,0.001158196,Low,0,3,VIP Champions
312630,12866.89,0.002759729,Low,0,3,VIP Champions
918017,12875.6,0.99985564,High,1,0,Emerging Loyalists
939856,12898.59,0.03407795,Low,0,3,VIP Champions
515826,12902.09,0.0011031565,Low,0,3,VIP Champions
725120,12904.94,0.2271504,Low,0,3,VIP Champions
151036,12919.42,0.07530078,Low,0,0,Emerging Loyalists
845820,12941.73,0.99989974,High,1,2,At-Risk Inactives
887511,12941.89,0.8015536,High,1,3,VIP Champions
254230,12948.4,0.007223255,Low,0,3,VIP Champions
439361,12989.82,0.011537227,Low,0,3,VIP Champions
362471,13009.24,0.09171117,Low,0,3,VIP Champions
928644,13023.93,0.010237391,Low,0,3,VIP Champions
185830,13024.13,0.011268421,Low,0,3,VIP Champions
187318,13024.13,0.0066142706,Low,0,3,VIP Champions
389928,13024.13,0.91261196,High,1,3,VIP Champions
444366,13024.13,0.0033537655,Low,0,3,VIP Champions
939098,13024.13,0.0010223609,Low,0,3,VIP Champions
418793,13024.22,0.00087858806,Low,0,3,VIP Champions
445496,13046.65,0.01611359,Low,0,3,VIP Champions
773865,13057.01,0.059910405,Low,0,3,VIP Champions
329735,13057.17,0.003598282,Low,0,3,VIP Champions
151327,13061.52,0.07781418,Low,0,3,VIP Champions
347231,13080.79,0.0026440825,Low,0,3,VIP Champions
835973,13080.79,0.004715262,Low,0,3,VIP Champions
372663,13081.31,0.021550622,Low,0,0,Emerging Loyalists
672904,13083.49,0.0715127,Low,0,3,VIP Champions
841373,13083.49,0.09877722,Low,0,3,VIP Champions
579931,13094.61,0.0025355634,Low,0,3,VIP Champions
157704,13104.3,0.028318444,Low,0,3,VIP Champions
319052,13104.3,0.0029451486,Low,0,3,VIP Champions
229265,13107.93,0.0009420225,Low,0,3,VIP Champions
741244,13110.55,0.0018679642,Low,0,0,Emerging Loyalists
618390,13111.11,0.0289289,Low,0,3,VIP Champions
814112,13111.11,0.0025903953,Low,0,0,Emerging Loyalists
277565,13118.74,0.0024029275,Low,0,3,VIP Champions
900753,13151.83,0.999736,High,1,2,At-Risk Inactives
377928,13156.75,0.0024507467,Low,0,0,Emerging Loyalists
328116,13160.34,0.2257554,Low,0,3,VIP Champions
609664,13160.34,0.076570526,Low,0,0,Emerging Loyalists
192994,13171.01,0.0005576879,Low,0,3,VIP Champions
298671,13171.01,0.008293641,Low,0,3,VIP Champions
301603,13197.93,0.0009087342,Low,0,3,VIP Champions
307047,13211.01,0.9998084,High,1,2,At-Risk Inactives
847772,13220.8,0.0017573051,Low,0,3,VIP Champions
683503,13223.04,0.011888705,Low,0,3,VIP Champions
220794,13248.64,0.027083773,Low,0,3,VIP Champions
826589,13270.94,0.0010739834,Low,0,3,VIP Champions
703104,13283.86,0.0003997047,Low,0,3,VIP Champions
523399,13295.6,0.9997907,High,1,2,At-Risk Inactives
648586,13297.64,0.0047935084,Low,0,3,VIP Champions
575833,13297.71,0.00021268424,Low,0,3,VIP Champions
161956,13306.18,0.9909087,High,1,0,Emerging Loyalists
489279,13306.18,0.047836777,Low,0,3,VIP Champions
867757,13357.45,0.014957073,Low,0,3,VIP Champions
652518,13367.87,0.033234537,Low,0,3,VIP Champions
207001,13372.02,0.011088572,Low,0,3,VIP Champions
975846,13372.02,0.0011064758,Low,0,3,VIP Champions
198010,13372.33,0.0009496998,Low,0,3,VIP Champions
543285,13379.81,0.31654602,Low,0,3,VIP Champions
432843,13411.31,0.009712457,Low,0,3,VIP Champions
373242,13419.4,0.007509124,Low,0,0,Emerging Loyalists
263246,13422.06,0.018841852,Low,0,3,VIP Champions
172491,13447.37,0.003397831,Low,0,0,Emerging Loyalists
200519,13448.81,0.003055954,Low,0,3,VIP Champions
788001,13450.96,0.3929292,Low,0,3,VIP Champions
600712,13466.92,0.0020418104,Low,0,3,VIP Champions
738473,13466.92,0.9991241,High,1,3,VIP Champions
256003,13494.76,0.0014798491,Low,0,3,VIP Champions
881000,13494.76,0.0032429148,Low,0,3,VIP Champions
889569,13502.63,0.003200572,Low,0,3,VIP Champions
165742,13552.78,0.0018943938,Low,0,3,VIP Champions
576074,13559.39,0.0051904465,Low,0,3,VIP Champions
942017,13559.39,0.9997553,High,1,2,At-Risk Inactives
315235,13561.2,0.0014063423,Low,0,3,VIP Champions
426429,13561.2,0.0006676179,Low,0,3,VIP Champions
602275,13623.62,0.9998215,High,1,2,At-Risk Inactives
116732,13681.71,0.00066340866,Low,0,0,Emerging Loyalists
436010,13727.8,0.002632326,Low,0,3,VIP Champions
745920,13727.8,0.0020045072,Low,0,3,VIP Champions
988638,13727.8,0.0058327145,Low,0,3,VIP Champions
285335,13736.13,0.01343422,Low,0,3,VIP Champions
722003,13736.13,0.0051525296,Low,0,3,VIP Champions
770452,13736.13,0.00016600697,Low,0,3,VIP Champions
195960,13742.54,0.0020345177,Low,0,3,VIP Champions
390297,13749.37,0.0090050455,Low,0,0,Emerging Loyalists
655957,13755.54,0.0077693677,Low,0,3,VIP Champions
257417,13759.15,0.0011855729,Low,0,3,VIP Champions
599394,13770.98,0.005219799,Low,0,0,Emerging Loyalists
953198,13770.98,0.047495954,Low,0,3,VIP Champions
728228,13776.74,0.0029426015,Low,0,3,VIP Champions
863459,13780.49,0.0013156314,Low,0,3,VIP Champions
901461,13798.48,0.0013930154,Low,0,0,Emerging Loyalists
460894,13840.16,0.010408849,Low,0,3,VIP Champions
307032,13862.1,0.99987805,High,1,2,At-Risk Inactives
486909,13864.38,0.87654287,High,1,3,VIP Champions
160740,13869.93,0.0013277769,Low,0,3,VIP Champions
326028,13869.93,0.029108912,Low,0,0,Emerging Loyalists
573681,13869.93,0.0022587476,Low,0,3,VIP Champions
981195,13881.04,0.0020336737,Low,0,3,VIP Champions
333064,13891.74,0.0009240153,Low,0,3,VIP Champions
426223,13897.39,0.004099242,Low,0,3,VIP Champions
545410,13918.53,0.9995327,High,1,3,VIP Champions
990218,13955.57,0.0030801673,Low,0,3,VIP Champions
614000,13989.85,0.00231926,Low,0,3,VIP Champions
377444,13995.69,0.9998005,High,1,2,At-Risk Inactives
721406,13995.69,0.0018053348,Low,0,3,VIP Champions
302258,14010.53,0.09927297,Low,0,3,VIP Champions
101487,14024.36,0.00025828427,Low,0,3,VIP Champions
286636,14024.36,6.608995e-05,Low,0,3,VIP Champions
397934,14024.36,0.0011869944,Low,0,3,VIP Champions
555118,14024.36,0.02053842,Low,0,3,VIP Champions
874267,14024.36,0.0021357923,Low,0,3,VIP Champions
182235,14031.7,0.038283754,Low,0,3,VIP Champions
290620,14031.7,0.532192,Medium,0,0,Emerging Loyalists
697393,14031.7,0.99983346,High,1,2,At-Risk Inactives
397099,14084.49,0.00054896355,Low,0,0,Emerging Loyalists
886439,14084.49,0.00052946334,Low,0,3,VIP Champions
161338,14131.12,0.002006332,Low,0,3,VIP Champions
728302,14181.64,0.04102503,Low,0,3,VIP Champions
929871,14194.15,0.07142669,Low,0,3,VIP Champions
645508,14196.97,0.35393357,Low,0,3,VIP Champions
116999,14228.23,0.013498543,Low,0,3,VIP Champions
631854,14230.32,0.0020965352,Low,0,3,VIP Champions
762671,14246.15,0.03609392,Low,0,3,VIP Champions
969938,14260.91,0.0013948685,Low,0,3,VIP Champions
290564,14267.93,9.076517e-05,Low,0,0,Emerging Loyalists
999524,14325.15,0.0071394723,Low,0,3,VIP Champions
478284,14333.92,0.9998,High,1,2,At-Risk Inactives
111573,14349.86,0.04664317,Low,0,3,VIP Champions
975477,14349.86,0.023232039,Low,0,3,VIP Champions
581513,14376.55,0.003125602,Low,0,3,VIP Champions
145322,14382.56,0.0026846637,Low,0,3,VIP Champions
243005,14428.87,0.0154020535,Low,0,3,VIP Champions
306400,14432.75,0.0005055619,Low,0,3,VIP Champions
823590,14432.75,0.0014052886,Low,0,3,VIP Champions
121139,14435.67,0.03224472,Low,0,3,VIP Champions
307623,14435.67,0.00012134641,Low,0,3,VIP Champions
331697,14435.67,0.23105004,Low,0,3,VIP Champions
719736,14435.67,0.0022399195,Low,0,3,VIP Champions
656036,14439.8,0.9997507,High,1,2,At-Risk Inactives
919338,14510.44,0.5175687,Medium,0,3,VIP Champions
905787,14514.01,0.010750289,Low,0,3,VIP Champions
536794,14536.79,0.0065764994,Low,0,3,VIP Champions
665679,14558.42,0.0927186,Low,0,3,VIP Champions
340927,14566.09,0.00056267343,Low,0,3,VIP Champions
809107,14567.27,0.0028821195,Low,0,0,Emerging Loyalists
218917,14635.45,0.0014895812,Low,0,3,VIP Champions
739808,14635.45,0.0014508449,Low,0,3,VIP Champions
855635,14635.45,0.0006979985,Low,0,3,VIP Champions
645145,14709.0,0.0013359033,Low,0,3,VIP Champions
681399,14709.0,0.0008454395,Low,0,3,VIP Champions
986623,14710.43,0.0010513529,Low,0,3,VIP Champions
211058,14718.12,0.007826013,Low,0,3,VIP Champions
104673,14723.41,0.0013612905,Low,0,3,VIP Champions
209994,14741.76,0.012448956,Low,0,3,VIP Champions
611084,14748.92,0.09571971,Low,0,3,VIP Champions
654433,14789.62,0.9993293,High,1,3,VIP Champions
200708,14862.76,0.004830937,Low,0,3,VIP Champions
907252,14862.76,0.0074207336,Low,0,3,VIP Champions
893040,14917.33,0.18868858,Low,0,3,VIP Champions
251012,14944.84,0.0098375585,Low,0,3,VIP Champions
377464,14980.05,0.012422135,Low,0,3,VIP Champions
462701,15000.84,0.15405352,Low,0,3,VIP Champions
715797,15000.84,0.0011968544,Low,0,0,Emerging Loyalists
445251,15002.6,0.004284162,Low,0,3,VIP Champions
772484,15014.09,0.0051093185,Low,0,3,VIP Champions
858817,15016.19,0.005347992,Low,0,3,VIP Champions
182543,15023.6,0.0012822816,Low,0,3,VIP Champions
228557,15025.19,0.008408889,Low,0,0,Emerging Loyalists
968225,15031.56,0.0013401398,Low,0,3,VIP Champions
886876,15055.54,0.052017894,Low,0,3,VIP Champions
368027,15096.27,0.00026692238,Low,0,3,VIP Champions
384409,15096.27,0.0009245908,Low,0,0,Emerging Loyalists
257506,15114.4,0.0057581193,Low,0,3,VIP Champions
299464,15114.4,0.0009770325,Low,0,3,VIP Champions
117053,15118.9,0.030205501,Low,0,3,VIP Champions
136106,15173.97,0.001912917,Low,0,3,VIP Champions
545127,15251.58,0.0056811506,Low,0,3,VIP Champions
128975,15261.41,0.08359334,Low,0,3,VIP Champions
866403,15262.96,0.0030619826,Low,0,3,VIP Champions
742009,15265.81,0.00025168902,Low,0,3,VIP Champions
356613,15272.8,0.0012374794,Low,0,3,VIP Champions
952911,15284.33,0.0009513606,Low,0,0,Emerging Loyalists
967637,15320.22,0.09353778,Low,0,3,VIP Champions
445704,15320.37,0.00050774374,Low,0,3,VIP Champions
332027,15328.46,0.0026885697,Low,0,3,VIP Champions
778027,15362.35,0.009152785,Low,0,0,Emerging Loyalists
225363,15363.85,0.0016294725,Low,0,3,VIP Champions
571180,15363.85,0.0018449181,Low,0,3,VIP Champions
190405,15394.87,0.999864,High,1,2,At-Risk Inactives
619537,15417.68,0.002808776,Low,0,3,VIP Champions
780298,15467.79,0.0034921833,Low,0,3,VIP Champions
968312,15467.79,0.0004793507,Low,0,3,VIP Champions
487486,15481.25,0.033508297,Low,0,3,VIP Champions
807769,15483.53,0.08200653,Low,0,3,VIP Champions
945455,15483.53,0.9997707,High,1,2,At-Risk Inactives
287266,15485.8,0.029132646,Low,0,3,VIP Champions
738096,15488.43,0.008546993,Low,0,3,VIP Champions
703109,15506.93,0.0017613046,Low,0,3,VIP Champions
380843,15531.79,0.022018695,Low,0,3,VIP Champions
633640,15550.19,0.00057086174,Low,0,3,VIP Champions
194886,15558.44,0.002098767,Low,0,3,VIP Champions
616374,15626.28,0.9998153,High,1,2,At-Risk Inactives
776931,15638.58,0.017709568,Low,0,0,Emerging Loyalists
768415,15641.26,0.0016342136,Low,0,3,VIP Champions
485795,15672.7,0.0009816342,Low,0,3,VIP Champions
308362,15673.14,0.00064906385,Low,0,3,VIP Champions
350692,15727.13,0.03213526,Low,0,3,VIP Champions
850359,15759.62,0.007893063,Low,0,3,VIP Champions
107420,15771.39,0.8747753,High,1,0,Emerging Loyalists
366500,15771.39,0.0026076362,Low,0,3,VIP Champions
860032,15785.3,0.0011519376,Low,0,0,Emerging Loyalists
456632,15808.76,0.08132756,Low,0,3,VIP Champions
459517,15839.09,0.00021325343,Low,0,3,VIP Champions
708807,15886.03,0.0024338842,Low,0,3,VIP Champions
474846,15936.58,0.89263356,High,1,3,VIP Champions
612186,15950.02,0.0015499975,Low,0,3,VIP Champions
828232,15956.03,0.011358795,Low,0,3,VIP Champions
130077,15956.52,0.00563971,Low,0,3,VIP Champions
695978,15984.53,0.0028874865,Low,0,3,VIP Champions
488044,15994.01,0.013597209,Low,0,3,VIP Champions
998085,16005.51,0.0007318952,Low,0,3,VIP Champions
916880,16007.95,0.006506424,Low,0,3,VIP Champions
328111,16060.07,0.0013355223,Low,0,3,VIP Champions
928922,16060.07,0.0034681584,Low,0,3,VIP Champions
112863,16107.19,0.0041656033,Low,0,3,VIP Champions
497784,16236.48,0.00013667239,Low,0,3,VIP Champions
651694,16256.81,0.00084893656,Low,0,3,VIP Champions
952602,16261.17,0.0041200574,Low,0,0,Emerging Loyalists
112142,16272.74,0.9996835,High,1,3,VIP Champions
219555,16301.97,0.0014810305,Low,0,3,VIP Champions
828862,16301.97,0.009966039,Low,0,0,Emerging Loyalists
487727,16304.3,0.048570976,Low,0,3,VIP Champions
493819,16304.3,0.0012928938,Low,0,3,VIP Champions
746296,16320.77,0.07599756,Low,0,3,VIP Champions
709982,16344.61,0.022481734,Low,0,3,VIP Champions
511437,16407.66,0.0002635492,Low,0,0,Emerging Loyalists
227398,16464.37,0.012450907,Low,0,3,VIP Champions
520660,16468.22,0.00090589357,Low,0,3,VIP Champions
732694,16468.22,0.0013876561,Low,0,3,VIP Champions
855530,16473.17,0.0038485245,Low,0,3,VIP Champions
513123,16477.77,0.00070410327,Low,0,3,VIP Champions
139022,16504.96,0.0071913023,Low,0,3,VIP Champions
973728,16515.01,0.006696539,Low,0,3,VIP Champions
504919,16525.38,0.0024178699,Low,0,3,VIP Champions
263069,16531.7,0.001456296,Low,0,3,VIP Champions
885176,16531.7,0.0014318806,Low,0,3,VIP Champions
914074,16675.9,0.0002821438,Low,0,3,VIP Champions
696128,16699.46,0.01800734,Low,0,3,VIP Champions
729084,16699.46,0.0008371342,Low,0,3,VIP Champions
188136,16705.1,0.00026751444,Low,0,3,VIP Champions
390377,16727.56,0.99985576,High,1,2,At-Risk Inactives
438593,16793.97,0.0040519703,Low,0,3,VIP Champions
935161,16793.97,0.0146937715,Low,0,3,VIP Champions
577360,16794.31,0.011847258,Low,0,3,VIP Champions
197890,16922.13,0.0012014398,Low,0,3,VIP Champions
984429,16936.27,0.00044493924,Low,0,3,VIP Champions
615411,16938.3,0.014425802,Low,0,3,VIP Champions
843665,16963.84,0.017823704,Low,0,3,VIP Champions
732813,16979.8,0.0030520572,Low,0,3,VIP Champions
376144,17002.02,0.0016614784,Low,0,3,VIP Champions
460272,17006.0,0.0006199524,Low,0,3,VIP Champions
740763,17085.41,0.0016927094,Low,0,3,VIP Champions
894448,17103.79,0.0008814991,Low,0,3,VIP Champions
881749,17109.39,0.0009216733,Low,0,3,VIP Champions
199478,17114.33,0.0020495465,Low,0,3,VIP Champions
350979,17223.07,0.0017570164,Low,0,3,VIP Champions
232884,17250.75,0.0005865515,Low,0,3,VIP Champions
572663,17253.73,0.0005117391,Low,0,3,VIP Champions
212350,17254.04,0.0017509293,Low,0,3,VIP Champions
352501,17367.27,0.0015097319,Low,0,3,VIP Champions
328623,17367.53,0.0004588438,Low,0,3,VIP Champions
634900,17367.53,0.008423808,Low,0,3,VIP Champions
824712,17429.88,0.0035979727,Low,0,3,VIP Champions
115705,17435.68,0.007641472,Low,0,3,VIP Champions
135421,17441.64,0.025261931,Low,0,3,VIP Champions
396471,17476.64,0.005145947,Low,0,3,VIP Champions
408915,17476.64,0.000958354,Low,0,3,VIP Champions
491310,17484.53,0.15908366,Low,0,3,VIP Champions
505798,17484.53,0.0045852284,Low,0,3,VIP Champions
252271,17497.52,0.002754807,Low,0,3,VIP Champions
428765,17497.52,0.04285503,Low,0,3,VIP Champions
824163,17530.04,0.0012469271,Low,0,3,VIP Champions
757834,17569.16,0.0018363635,Low,0,3,VIP Champions
244398,17602.51,0.002283117,Low,0,3,VIP Champions
868154,17622.13,0.0022966145,Low,0,3,VIP Champions
107037,17732.46,0.03291989,Low,0,3,VIP Champions
448273,17738.2,0.003228399,Low,0,3,VIP Champions
755145,17786.28,0.0075741545,Low,0,3,VIP Champions
546177,17817.46,0.0052021253,Low,0,3,VIP Champions
937911,17840.2,0.0017488202,Low,0,3,VIP Champions
667157,17857.97,0.0008483887,Low,0,0,Emerging Loyalists
472692,18061.92,0.005799427,Low,0,3,VIP Champions
566951,18089.8,0.9996803,High,1,3,VIP Champions
716548,18131.19,0.0006422584,Low,0,3,VIP Champions
936273,18196.64,0.0014322086,Low,0,3,VIP Champions
424216,18205.67,0.0012658915,Low,0,3,VIP Champions
962989,18205.67,0.7816347,High,1,3,VIP Champions
823998,18269.54,0.0013959138,Low,0,3,VIP Champions
363983,18361.56,0.0020054204,Low,0,3,VIP Champions
189613,18399.83,0.0015704788,Low,0,3,VIP Champions
494515,18453.58,0.00046454152,Low,0,3,VIP Champions
553879,18504.28,0.08884528,Low,0,3,VIP Champions
573830,18544.3,0.015715808,Low,0,3,VIP Champions
968497,18569.5,0.0043392642,Low,0,3,VIP Champions
793384,18591.55,0.14247462,Low,0,3,VIP Champions
430197,18634.73,0.0028752813,Low,0,3,VIP Champions
447387,18677.85,0.006389886,Low,0,3,VIP Champions
772362,18690.34,0.0054967585,Low,0,3,VIP Champions
447675,18704.85,0.00050735625,Low,0,3,VIP Champions
413659,18726.15,0.0046859286,Low,0,3,VIP Champions
